VendorID,lpep_pickup_datetime,Lpep_dropoff_datetime,Store_and_fwd_flag,RateCodeID,Pickup_longitude,Pickup_latitude,Dropoff_longitude,Dropoff_latitude,Passenger_count,Trip_distance,Fare_amount,Extra,MTA_tax,Tip_amount,Tolls_amount,Ehail_fee,improvement_surcharge,Total_amount,Payment_type,Trip_type ,PULocationID,DOLocationID
2,01/01/2016 12:49:32 AM,01/01/2016 12:57:39 AM,N,1,-73.829750061035156,40.759559631347656,-73.8743896484375,40.743183135986328,1,2.64,10,0.5,0.5,0,0,,0.3,11.3,2,1,,
2,01/01/2016 12:50:28 AM,01/01/2016 12:57:08 AM,N,1,-73.9405517578125,40.833358764648438,-73.953170776367188,40.825618743896484,1,1.26,6.5,0.5,0.5,0,0,,0.3,7.8,2,1,,
2,01/01/2016 12:57:47 AM,01/01/2016 12:58:04 AM,N,1,-73.909927368164063,40.801322937011719,-73.909957885742187,40.801322937011719,1,0,2.5,0.5,0.5,17,0,,0.3,20.8,1,1,,
2,01/01/2016 12:46:14 AM,01/01/2016 12:57:40 AM,N,1,-73.902244567871094,40.745681762695313,-73.869850158691406,40.748931884765625,5,1.72,9,0.5,0.5,0,0,,0.3,10.3,2,1,,
2,01/01/2016 12:43:00 AM,01/01/2016 12:58:02 AM,N,1,-73.962547302246094,40.712509155273437,-73.989387512207031,40.732315063476563,2,3.3,13.5,0.5,0.5,4.44,0,,0.3,19.24,1,1,,
2,01/01/2016 12:49:46 AM,01/01/2016 12:58:11 AM,N,1,-73.946189880371094,40.680267333984375,-73.929313659667969,40.693641662597656,1,1.83,8.5,0.5,0.5,1.96,0,,0.3,11.76,1,1,,
2,01/01/2016 12:44:24 AM,01/01/2016 12:58:27 AM,N,1,-73.913551330566406,40.83856201171875,-73.891860961914062,40.824268341064453,1,2.01,10,0.5,0.5,0,0,,0.3,11.3,2,1,,
2,01/01/2016 12:49:01 AM,01/01/2016 12:57:54 AM,N,1,-73.941024780273438,40.798500061035156,-73.954154968261719,40.799762725830078,1,1.42,7.5,0.5,0.5,0,0,,0.3,8.8,2,1,,
2,01/01/2016 12:42:18 AM,01/01/2016 12:57:54 AM,N,1,-73.921821594238281,40.705898284912109,-73.961723327636719,40.682487487792969,1,3.53,13.5,0.5,0.5,3.7,0,,0.3,18.5,1,1,,
2,01/01/2016 12:51:29 AM,01/01/2016 12:57:39 AM,N,1,-73.95269775390625,40.676345825195313,-73.943862915039063,40.682643890380859,1,1.04,6,0.5,0.5,0,0,,0.3,7.3,2,1,,
2,01/01/2016 12:45:19 AM,01/01/2016 12:58:08 AM,N,1,-73.923538208007812,40.743515014648438,-73.852180480957031,40.732852935791016,1,4.04,14.5,0.5,0.5,4.74,0,,0.3,20.54,1,1,,
2,01/01/2016 12:39:30 AM,01/01/2016 12:58:10 AM,N,1,-73.919639587402344,40.812667846679688,-73.853691101074219,40.834239959716797,1,5.25,19,0.5,0.5,4.06,0,,0.3,24.36,1,1,,
2,01/01/2016 12:55:41 AM,01/01/2016 12:58:32 AM,N,1,-73.951400756835938,40.799526214599609,-73.952316284179687,40.800632476806641,1,0.11,3.5,0.5,0.5,0,0,,0.3,4.8,2,1,,
2,01/01/2016 12:38:50 AM,01/01/2016 12:57:51 AM,N,1,-73.957443237304688,40.72991943359375,-73.944549560546875,40.690696716308594,1,3.88,15.5,0.5,0.5,3.36,0,,0.3,20.16,1,1,,
2,01/01/2016 12:35:49 AM,01/01/2016 12:58:00 AM,N,1,-73.985107421875,40.687004089355469,-73.950157165527344,40.775966644287109,1,9.27,27.5,0.5,0.5,4,0,,0.3,32.8,1,1,,
2,01/01/2016 12:38:27 AM,01/01/2016 12:57:33 AM,N,1,-73.992752075195313,40.702533721923828,-73.985488891601562,40.744087219238281,1,5.92,20.5,0.5,0.5,0,0,,0.3,21.8,2,1,,
2,01/01/2016 12:46:31 AM,01/01/2016 12:57:37 AM,N,1,-73.930160522460938,40.854240417480469,-73.920516967773438,40.830371856689453,1,2.64,11,0.5,0.5,0,0,,0.3,12.3,2,1,,
2,01/01/2016 12:47:57 AM,01/01/2016 12:57:36 AM,N,1,-73.874427795410156,40.734981536865234,-73.880531311035156,40.750133514404297,1,1.46,8,0.5,0.5,0,0,,0.3,9.3,2,1,,
2,01/01/2016 12:15:53 AM,01/01/2016 12:58:07 AM,N,1,-73.945121765136719,40.808158874511719,-73.946769714355469,40.715038299560547,1,12.76,42.5,0.5,0.5,8.76,0,,0.3,52.56,1,1,,
2,01/01/2016 12:44:46 AM,01/01/2016 12:57:44 AM,N,1,-73.987289428710938,40.696380615234375,-73.99114990234375,40.727878570556641,2,4.74,16,0.5,0.5,0,0,,0.3,17.3,2,1,,
2,01/01/2016 12:35:14 AM,01/01/2016 12:58:10 AM,N,1,-73.848762512207031,40.723396301269531,-73.960464477539063,40.767185211181641,1,10.77,32,0.5,0.5,6.66,0,,0.3,39.96,1,1,,
2,01/01/2016 12:42:44 AM,01/01/2016 12:57:47 AM,N,1,-73.96929931640625,40.689556121826172,-73.92828369140625,40.668937683105469,1,2.93,12.5,0.5,0.5,2.76,0,,0.3,16.56,1,1,,
2,01/01/2016 12:51:33 AM,01/01/2016 12:57:30 AM,N,1,-73.917457580566406,40.765106201171875,-73.899490356445312,40.778190612792969,5,1.48,7,0.5,0.5,0,0,,0.3,8.3,2,1,,
2,01/01/2016 12:43:04 AM,01/01/2016 12:58:10 AM,N,1,-73.929092407226563,40.697696685791016,-73.914337158203125,40.686656951904297,1,1.39,10,0.5,0.5,0,0,,0.3,11.3,2,1,,
2,01/01/2016 12:42:11 AM,01/01/2016 12:58:15 AM,N,1,-73.947769165039063,40.668846130371094,-73.959144592285156,40.718498229980469,1,3.95,15,0.5,0.5,3.26,0,,0.3,19.56,1,1,,
2,01/01/2016 12:49:05 AM,01/01/2016 12:57:58 AM,N,1,-73.987113952636719,40.696334838867188,-73.976692199707031,40.655693054199219,1,5.16,15.5,0.5,0.5,2,0,,0.3,18.8,1,1,,
2,01/01/2016 12:45:29 AM,01/01/2016 12:58:04 AM,N,1,-73.925544738769531,40.761741638183594,-73.964508056640625,40.764301300048828,1,3.06,12.5,0.5,0.5,0,0,,0.3,13.8,2,1,,
2,01/01/2016 12:52:43 AM,01/01/2016 12:58:31 AM,N,1,-73.952674865722656,40.810890197753906,-73.952743530273438,40.805030822753906,1,0.57,5.5,0.5,0.5,1,0,,0.3,7.8,1,1,,
2,01/01/2016 12:48:39 AM,01/01/2016 12:58:13 AM,N,1,-74.00177001953125,40.682991027832031,-73.977142333984375,40.681186676025391,1,1.64,8.5,0.5,0.5,3,0,,0.3,12.8,1,1,,
2,01/01/2016 12:47:22 AM,01/01/2016 12:58:15 AM,N,1,-73.807632446289062,40.700370788574219,-73.759521484375,40.660621643066406,2,5.84,18,0.5,0.5,3.86,0,,0.3,23.16,1,1,,
2,01/01/2016 12:38:56 AM,01/01/2016 12:57:52 AM,N,1,-73.969459533691406,40.676216125488281,-73.940071105957031,40.707588195800781,2,4.14,16,0.5,0.5,3.46,0,,0.3,20.76,1,1,,
2,01/01/2016 12:47:17 AM,01/01/2016 12:57:44 AM,N,1,-73.961166381835937,40.715606689453125,-73.988807678222656,40.689041137695312,1,3.83,13.5,0.5,0.5,4.44,0,,0.3,19.24,1,1,,
2,01/01/2016 12:36:26 AM,01/01/2016 12:57:58 AM,N,1,-73.985206604003906,40.678302764892578,-73.983695983886719,40.725799560546875,1,5.97,21.5,0.5,0.5,5.7,0,,0.3,28.5,1,1,,
2,01/01/2016 12:48:36 AM,01/01/2016 12:58:26 AM,N,1,-73.933906555175781,40.798088073730469,-73.952415466308594,40.810905456542969,1,1.58,8.5,0.5,0.5,0,0,,0.3,9.8,2,1,,
2,01/01/2016 12:52:06 AM,01/01/2016 12:58:06 AM,N,1,-73.88824462890625,40.739120483398437,-73.91162109375,40.743816375732422,1,1.38,7,0.5,0.5,2.08,0,,0.3,10.38,1,1,,
2,01/01/2016 12:27:16 AM,01/01/2016 12:58:25 AM,N,1,-73.979606628417969,40.681678771972656,-73.952339172363281,40.772216796875,1,10.92,35,0.5,0.5,2,0,,0.3,38.3,1,1,,
2,01/01/2016 12:45:13 AM,01/01/2016 12:57:56 AM,N,1,-73.896324157714844,40.746349334716797,-73.873771667480469,40.742622375488281,1,1.59,9.5,0.5,0.5,0,0,,0.3,10.8,2,1,,
2,01/01/2016 12:46:58 AM,01/01/2016 12:58:27 AM,N,1,-73.88671875,40.874233245849609,-73.913604736328125,40.838935852050781,1,2.88,11.5,0.5,0.5,1,0,,0.3,13.8,1,1,,
2,01/01/2016 12:44:26 AM,01/01/2016 12:57:41 AM,N,1,-73.918685913085938,40.825771331787109,-73.952865600585938,40.825782775878906,1,2.23,11,0.5,0.5,0,0,,0.3,12.3,2,1,,
2,01/01/2016 12:36:55 AM,01/01/2016 12:57:59 AM,N,1,-73.977973937988281,40.680133819580078,-74.0162353515625,40.640525817871094,1,3.73,16.5,0.5,0.5,0,0,,0.3,17.8,2,1,,
2,01/01/2016 12:47:18 AM,01/02/2016 12:44:41 AM,N,1,-73.920272827148438,40.768013000488281,-73.924186706542969,40.744144439697266,1,2.04,9,0.5,0.5,0,0,,0.3,10.3,2,1,,
2,01/01/2016 12:50:02 AM,01/01/2016 12:58:17 AM,N,1,-73.892288208007813,40.746791839599609,-73.921340942382813,40.75604248046875,1,2.05,8.5,0.5,0.5,1.96,0,,0.3,11.76,1,1,,
2,01/01/2016 12:47:35 AM,01/01/2016 12:58:08 AM,N,1,-73.993179321289063,40.692779541015625,-73.998008728027344,40.720420837402344,1,2.61,11,0.5,0.5,0,0,,0.3,12.3,2,1,,
2,01/01/2016 12:45:43 AM,01/01/2016 12:57:25 AM,N,1,-73.942474365234375,40.786476135253906,-73.979316711425781,40.737331390380859,1,4.8,15.5,0.5,0.5,0,0,,0.3,16.8,2,1,,
2,01/01/2016 12:49:37 AM,01/01/2016 12:58:43 AM,N,1,-73.973030090332031,40.674285888671875,-73.96466064453125,40.682178497314453,2,1.17,7.5,0.5,0.5,1.76,0,,0.3,10.56,1,1,,
2,01/01/2016 12:54:16 AM,01/01/2016 12:57:50 AM,N,1,-73.871711730957031,40.75311279296875,-73.863525390625,40.753337860107422,1,0.49,4,0.5,0.5,0,0,,0.3,5.3,2,1,,
2,01/01/2016 12:40:46 AM,01/01/2016 12:58:02 AM,N,1,-73.86065673828125,40.756393432617188,-73.885528564453125,40.740299224853516,1,3.09,13.5,0.5,0.5,0,0,,0.3,14.8,2,1,,
2,01/01/2016 12:53:21 AM,01/01/2016 12:57:49 AM,N,1,-73.958290100097656,40.647502899169922,-73.958625793457031,40.639389038085938,1,0.64,5,0.5,0.5,0,0,,0.3,6.3,2,1,,
2,01/01/2016 12:50:20 AM,01/01/2016 12:58:37 AM,N,1,-73.919418334960937,40.758449554443359,-73.908050537109375,40.771190643310547,1,1.07,7,0.5,0.5,1,0,,0.3,9.3,1,1,,
2,01/01/2016 12:52:01 AM,01/01/2016 12:57:38 AM,N,1,-73.935791015625,40.621688842773438,-73.955711364746094,40.640579223632813,1,1.54,7,0.5,0.5,0,0,,0.3,8.3,2,1,,
2,01/01/2016 12:28:58 AM,01/01/2016 12:39:41 AM,N,1,-73.896446228027344,40.746307373046875,-73.89599609375,40.735458374023438,1,1.9,9,0.5,0.5,0,0,,0.3,10.3,2,1,,
2,01/01/2016 12:52:05 AM,01/01/2016 12:58:23 AM,N,1,-73.957221984863281,40.689277648925781,-73.957733154296875,40.671600341796875,5,1.25,6.5,0.5,0.5,2.34,0,,0.3,10.14,1,1,,
2,01/01/2016 12:47:29 AM,01/01/2016 12:58:02 AM,N,1,-73.968414306640625,40.678775787353516,-73.942359924316406,40.690296173095703,2,2.01,9.5,0.5,0.5,0,0,,0.3,10.8,1,1,,
2,01/01/2016 12:39:45 AM,01/01/2016 12:58:13 AM,N,1,-73.955528259277344,40.679378509521484,-74.005378723144531,40.725814819335938,1,4.96,17.5,0.5,0.5,3.76,0,,0.3,22.56,1,1,,
2,01/01/2016 12:42:40 AM,01/01/2016 12:58:34 AM,N,1,-73.9388427734375,40.799678802490234,-73.952980041503906,40.824958801269531,1,2.72,12,0.5,0.5,1,0,,0.3,14.3,1,1,,
2,01/01/2016 12:52:10 AM,01/01/2016 12:57:59 AM,N,1,-73.981010437011719,40.660785675048828,-73.994338989257813,40.668876647949219,5,1.37,6.5,0.5,0.5,4,0,,0.3,11.8,1,1,,
2,01/01/2016 12:45:59 AM,01/01/2016 12:58:05 AM,N,1,-73.957832336425781,40.810920715332031,-73.986412048339844,40.766780853271484,1,5.01,16.5,0.5,0.5,0,0,,0.3,17.8,2,1,,
2,01/01/2016 12:51:52 AM,01/01/2016 12:58:37 AM,N,1,-73.970001220703125,40.689540863037109,-73.977432250976563,40.683879852294922,5,1.08,6.5,0.5,0.5,1.56,0,,0.3,9.36,1,1,,
2,01/01/2016 12:50:53 AM,01/01/2016 12:58:36 AM,N,1,-73.927040100097656,40.761333465576172,-73.921394348144531,40.745223999023438,1,0,6,0.5,0.5,1.46,0,,0.3,8.76,1,1,,
2,01/01/2016 12:53:55 AM,01/01/2016 12:58:41 AM,N,1,-73.9560546875,40.694538116455078,-73.966087341308594,40.689491271972656,1,0.84,5.5,0.5,0.5,1.36,0,,0.3,8.16,1,1,,
2,01/01/2016 12:42:50 AM,01/01/2016 12:58:01 AM,N,1,-73.955230712890625,40.720111846923828,-73.904510498046875,40.753635406494141,1,5.22,17.5,0.5,0.5,0,0,,0.3,18.8,2,1,,
2,01/01/2016 12:43:45 AM,01/01/2016 12:57:45 AM,N,1,-73.959281921386719,40.729701995849609,-73.974678039550781,40.689704895019531,1,4.24,15.5,0.5,0.5,0,0,,0.3,16.8,2,1,,
2,01/01/2016 12:45:00 AM,01/01/2016 12:58:30 AM,N,1,-73.951820373535156,40.691455841064453,-73.988815307617188,40.718830108642578,1,3.61,13,0.5,0.5,2.86,0,,0.3,17.16,1,1,,
2,01/01/2016 12:44:47 AM,01/01/2016 12:58:54 AM,N,1,-73.953033447265625,40.684421539306641,-73.979896545410156,40.676223754882812,5,2.46,11.5,0.5,0.5,1,0,,0.3,13.8,1,1,,
2,01/01/2016 12:55:50 AM,01/01/2016 12:58:36 AM,N,1,-73.993255615234375,40.702384948730469,-73.990524291992188,40.693515777587891,1,0.69,4.5,0.5,0.5,1.45,0,,0.3,7.25,1,1,,
2,01/01/2016 12:44:39 AM,01/01/2016 12:57:52 AM,N,1,-73.904373168945313,40.745491027832031,-73.857025146484375,40.754146575927734,1,2.56,11.5,0.5,0.5,0,0,,0.3,12.8,2,1,,
2,01/01/2016 12:53:21 AM,01/01/2016 12:58:43 AM,N,1,-73.934768676757812,40.696907043457031,-73.922477722167969,40.699748992919922,2,0.71,5.5,0.5,0.5,1.36,0,,0.3,8.16,1,1,,
2,01/01/2016 12:38:35 AM,01/01/2016 12:58:05 AM,N,1,-73.886817932128906,40.843246459960938,-73.951255798339844,40.7908935546875,1,6.79,22.5,0.5,0.5,0,0,,0.3,23.8,2,1,,
2,01/01/2016 12:47:27 AM,01/01/2016 12:58:45 AM,N,1,-73.944435119628906,40.686893463134766,-73.917205810546875,40.700408935546875,1,2.14,9.5,0.5,0.5,3.24,0,,0.3,14.04,1,1,,
2,01/01/2016 12:54:45 AM,01/01/2016 12:58:33 AM,N,1,-73.950897216796875,40.676151275634766,-73.95965576171875,40.682456970214844,1,0.77,4.5,0.5,0.5,0,0,,0.3,5.8,2,1,,
2,01/01/2016 12:54:56 AM,01/01/2016 12:58:37 AM,N,1,-73.923072814941406,40.760936737060547,-73.931198120117188,40.753486633300781,2,0.75,5,0.5,0.5,0,0,,0.3,6.3,2,1,,
2,01/01/2016 12:51:26 AM,01/01/2016 12:58:26 AM,N,1,-73.937477111816406,40.705661773681641,-73.9503173828125,40.707431793212891,1,0.86,6,0.5,0.5,0,0,,0.3,7.3,2,1,,
2,01/01/2016 12:52:51 AM,01/01/2016 12:58:33 AM,N,1,-73.948211669921875,40.664710998535156,-73.953521728515625,40.678955078125,1,1.27,6.5,0.5,0.5,1.95,0,,0.3,9.75,1,1,,
2,01/01/2016 12:43:02 AM,01/01/2016 12:58:46 AM,N,1,-73.966835021972656,40.693321228027344,-73.93341064453125,40.710308074951172,1,2.75,12,0.5,0.5,0,0,,0.3,13.3,2,1,,
2,01/01/2016 12:46:02 AM,01/01/2016 12:58:33 AM,N,1,-73.922416687011719,40.760517120361328,-73.897666931152344,40.739341735839844,1,2.4,11,0.5,0.5,2.46,0,,0.3,14.76,1,1,,
2,01/01/2016 12:49:40 AM,01/01/2016 12:58:27 AM,N,1,-73.867576599121094,40.741474151611328,-73.844100952148438,40.720951080322266,1,3.15,11,0.5,0.5,1.7,0,,0.3,14,1,1,,
2,01/01/2016 12:52:26 AM,01/01/2016 12:58:43 AM,N,1,-73.930450439453125,40.698818206787109,-73.926338195800781,40.689765930175781,1,0.98,6,0.5,0.5,0,0,,0.3,7.3,2,1,,
2,01/01/2016 12:49:10 AM,01/01/2016 12:56:55 AM,N,1,-73.940475463867187,40.834930419921875,-73.921096801757813,40.863910675048828,1,3.13,11,0.5,0.5,0,0,,0.3,12.3,2,1,,
2,01/01/2016 12:37:04 AM,01/01/2016 12:58:20 AM,N,1,-73.935005187988281,40.682899475097656,-73.955177307128906,40.718276977539062,1,3.65,15.5,0.5,0.5,0,0,,0.3,16.8,2,1,,
2,01/01/2016 12:38:29 AM,01/01/2016 12:58:56 AM,N,1,-73.932136535644531,40.69744873046875,-73.9564208984375,40.72161865234375,1,2.86,15,0.5,0.5,4.89,0,,0.3,21.19,1,1,,
2,01/01/2016 12:54:10 AM,01/01/2016 12:58:45 AM,N,1,-73.881263732910156,40.748046875,-73.885185241699219,40.755630493164063,1,0.61,5,0.5,0.5,0,0,,0.3,6.3,2,1,,
2,01/01/2016 12:35:07 AM,01/01/2016 12:58:20 AM,N,1,-73.92059326171875,40.767898559570313,-73.921722412109375,40.760238647460937,1,4.75,19,0.5,0.5,4.06,0,,0.3,24.36,1,1,,
2,01/01/2016 12:21:27 AM,01/01/2016 12:57:48 AM,N,1,-73.933303833007813,40.705268859863281,-73.952033996582031,40.787067413330078,1,9.94,34.5,0.5,0.5,0,0,,0.3,35.8,2,1,,
2,01/01/2016 12:44:01 AM,01/01/2016 12:58:34 AM,N,1,-73.896453857421875,40.674526214599609,-73.936492919921875,40.670684814453125,1,2.56,12,0.5,0.5,0,0,,0.3,13.3,2,1,,
2,01/01/2016 12:47:51 AM,01/01/2016 12:58:47 AM,N,1,-73.943283081054687,40.714672088623047,-73.955955505371094,40.6934814453125,1,2.42,10.5,0.5,0.5,2.36,0,,0.3,14.16,1,1,,
2,01/01/2016 12:48:12 AM,01/01/2016 12:58:49 AM,N,1,-73.981422424316406,40.643226623535156,-73.998756408691406,40.692981719970703,5,4.85,15.5,0.5,0.5,4.2,0,,0.3,21,1,1,,
2,01/01/2016 12:59:07 AM,01/01/2016 12:59:23 AM,N,2,-73.883476257324219,40.867401123046875,-73.884628295898437,40.866668701171875,1,0.07,52,0,0.5,0,0,,0.3,52.8,2,1,,
2,01/01/2016 12:53:31 AM,01/01/2016 12:58:34 AM,N,1,-73.979507446289063,40.673328399658203,-73.983451843261719,40.664653778076172,1,1.06,6,0.5,0.5,1.82,0,,0.3,9.12,1,1,,
2,01/01/2016 12:44:32 AM,01/01/2016 12:58:55 AM,N,1,-73.924346923828125,40.771060943603516,-73.957405090332031,40.711593627929688,2,7.13,21.5,0.5,0.5,4.56,0,,0.3,27.36,1,1,,
2,01/01/2016 12:23:55 AM,01/01/2016 12:58:58 AM,N,1,-73.950004577636719,40.761623382568359,-73.892654418945313,40.667083740234375,6,16.1,46.5,0.5,0.5,2,0,,0.3,49.8,1,1,,
2,01/01/2016 12:38:50 AM,01/01/2016 12:58:44 AM,N,1,-73.941146850585937,40.721809387207031,-73.951805114746094,40.800411224365234,1,10.3,29.5,0.5,0.5,7.27,5.54,,0.3,43.61,1,1,,
2,01/01/2016 12:52:03 AM,01/01/2016 12:58:34 AM,N,1,-73.844284057617188,40.679958343505859,-73.861526489257813,40.703254699707031,1,2.01,8.5,0.5,0.5,0,0,,0.3,9.8,2,1,,
2,01/01/2016 12:49:11 AM,01/01/2016 12:58:48 AM,N,1,-73.939888000488281,40.708160400390625,-73.921646118164063,40.707828521728516,2,1.71,8.5,0.5,0.5,1.96,0,,0.3,11.76,1,1,,
2,01/01/2016 12:48:35 AM,01/01/2016 12:58:25 AM,N,1,-73.922218322753906,40.691768646240234,-73.923858642578125,40.705574035644531,1,1.6,8.5,0.5,0.5,0,0,,0.3,9.8,2,1,,
2,01/01/2016 12:54:44 AM,01/01/2016 12:58:27 AM,N,1,-73.938713073730469,40.817375183105469,-73.9453125,40.808040618896484,1,0.74,5,0.5,0.5,0,0,,0.3,6.3,2,1,,
2,01/01/2016 12:26:28 AM,01/01/2016 12:59:07 AM,N,1,-73.956954956054688,40.673458099365234,-73.914947509765625,40.753818511962891,1,10.53,34,0.5,0.5,8.82,0,,0.3,44.12,1,1,,
2,01/01/2016 12:51:33 AM,01/01/2016 12:58:35 AM,N,1,-73.907142639160156,40.753166198730469,-73.886062622070313,40.748695373535156,1,1.49,7,0.5,0.5,0,0,,0.3,8.3,2,1,,
2,01/01/2016 12:50:31 AM,01/01/2016 12:58:57 AM,N,1,-74.012351989746094,40.65087890625,-74.025001525878906,40.636100769042969,1,1.7,8,0.5,0.5,2.79,0,,0.3,12.09,1,1,,
2,01/01/2016 12:46:37 AM,01/01/2016 12:58:23 AM,N,1,-73.862220764160156,40.74993896484375,-73.868133544921875,40.768699645996094,2,2.53,11,0.5,0.5,0,0,,0.3,12.3,2,1,,
2,01/01/2016 12:49:50 AM,01/01/2016 12:59:00 AM,N,1,-73.951484680175781,40.743244171142578,-73.926193237304688,40.757110595703125,1,1.77,8.5,0.5,0.5,1.96,0,,0.3,11.76,1,1,,
2,01/01/2016 12:51:34 AM,01/01/2016 12:58:04 AM,N,1,-73.880058288574219,40.748153686523438,-73.871307373046875,40.748832702636719,1,1.05,6,0.5,0.5,0,0,,0.3,7.3,2,1,,
2,01/01/2016 12:54:24 AM,01/01/2016 12:58:53 AM,N,1,-73.964828491210937,40.6832275390625,-73.956298828125,40.675971984863281,1,0.79,5,0.5,0.5,0,0,,0.3,6.3,2,1,,
2,01/01/2016 12:43:38 AM,01/01/2016 12:58:45 AM,N,1,-73.918190002441406,40.770332336425781,-73.954139709472656,40.770275115966797,1,3.39,13,0.5,0.5,0,0,,0.3,14.3,2,1,,
2,01/01/2016 12:46:44 AM,01/01/2016 12:58:58 AM,N,1,-73.943496704101563,40.810298919677734,-73.927490234375,40.836696624755859,1,2.66,11.5,0.5,0.5,0,0,,0.3,12.8,2,1,,
2,01/01/2016 12:45:11 AM,01/01/2016 12:58:56 AM,N,1,-73.953964233398438,40.707073211669922,-73.959030151367188,40.729747772216797,1,2.23,11,0.5,0.5,2.46,0,,0.3,14.76,1,1,,
2,01/01/2016 12:46:48 AM,01/01/2016 12:58:34 AM,N,1,-73.925605773925781,40.7548828125,-73.956924438476563,40.747894287109375,1,2.03,10,0.5,0.5,0,0,,0.3,11.3,2,1,,
2,01/01/2016 12:38:30 AM,01/01/2016 12:58:47 AM,N,1,-73.912155151367188,40.692401885986328,-73.931770324707031,40.706027984619141,1,2.46,14.5,0.5,0.5,0,0,,0.3,15.8,2,1,,
2,01/01/2016 12:55:49 AM,01/01/2016 12:59:17 AM,N,1,-73.911712646484375,40.848739624023438,-73.920051574707031,40.846145629882813,1,0.65,4.5,0.5,0.5,0,0,,0.3,5.8,2,1,,
2,01/01/2016 12:45:26 AM,01/01/2016 12:58:53 AM,N,1,-73.924446105957031,40.756278991699219,-73.976287841796875,40.751583099365234,1,3.82,14,0.5,0.5,0,0,,0.3,15.3,2,1,,
2,01/01/2016 12:36:45 AM,01/01/2016 12:58:27 AM,N,1,-73.947662353515625,40.722743988037109,-73.943550109863281,40.673065185546875,1,4.62,18,0.5,0.5,2,0,,0.3,21.3,1,1,,
2,01/01/2016 12:37:37 AM,01/01/2016 12:58:58 AM,N,1,-73.964767456054688,40.680252075195313,-73.957954406738281,40.719867706298828,1,3.91,15,0.5,0.5,0,0,,0.3,16.3,2,1,,
2,01/01/2016 12:52:50 AM,01/01/2016 12:58:34 AM,N,1,-73.829338073730469,40.709579467773438,-73.809906005859375,40.715736389160156,1,1.4,7,0.5,0.5,1.66,0,,0.3,9.96,1,1,,
2,01/01/2016 12:44:26 AM,01/01/2016 12:58:50 AM,N,1,-73.883705139160156,40.743724822998047,-73.877235412597656,40.731868743896484,1,1.21,10.5,0.5,0.5,0,0,,0.3,11.8,2,1,,
2,01/01/2016 12:55:45 AM,01/01/2016 12:59:10 AM,N,1,-73.892532348632812,40.74884033203125,-73.880599975585937,40.750049591064453,5,0.62,4.5,0.5,0.5,1.16,0,,0.3,6.96,1,1,,
2,01/01/2016 12:49:36 AM,01/01/2016 12:57:57 AM,N,1,-73.940422058105469,40.8060302734375,-73.940155029296875,40.818836212158203,1,1.07,7,0.5,0.5,0,0,,0.3,8.3,2,1,,
2,01/01/2016 12:39:33 AM,01/01/2016 12:58:51 AM,N,1,-73.953582763671875,40.806735992431641,-73.850288391113281,40.828876495361328,1,7.03,22.5,0.5,0.5,0,0,,0.3,23.8,1,1,,
2,01/01/2016 12:44:25 AM,01/01/2016 12:59:07 AM,N,1,-73.903388977050781,40.745758056640625,-73.888153076171875,40.721042633056641,1,2.54,11.5,0.5,0.5,7.2,0,,0.3,20,1,1,,
2,01/01/2016 12:52:35 AM,01/01/2016 12:58:29 AM,N,1,-73.944389343261719,40.814670562744141,-73.95855712890625,40.813358306884766,1,1.09,6,0.5,0.5,0,0,,0.3,7.3,2,1,,
2,01/01/2016 12:12:53 AM,01/01/2016 12:58:59 AM,N,1,-73.950271606445313,40.683807373046875,-73.914863586425781,40.609001159667969,1,7.28,31.5,0.5,0.5,0,0,,0.3,32.8,1,1,,
2,01/01/2016 12:47:57 AM,01/01/2016 12:58:28 AM,N,1,-73.955146789550781,40.712642669677734,-73.950431823730469,40.684761047363281,1,2.37,10,0.5,0.5,0,0,,0.3,11.3,2,1,,
2,01/01/2016 12:41:32 AM,01/01/2016 12:59:07 AM,N,1,-73.959449768066406,40.676570892333984,-73.9422607421875,40.74871826171875,1,5.76,19,0.5,0.5,19.7,0,,0.3,40,1,1,,
2,01/01/2016 12:44:06 AM,01/01/2016 12:57:51 AM,N,1,-73.946571350097656,40.695686340332031,-73.911392211914062,40.705039978027344,1,2.3,11,0.5,0.5,0,0,,0.3,12.3,2,1,,
2,01/01/2016 12:40:21 AM,01/01/2016 12:58:47 AM,N,1,-73.886810302734375,40.755359649658203,-73.923904418945313,40.736030578613281,1,2.88,14,0.5,0.5,0,0,,0.3,15.3,2,1,,
2,01/01/2016 12:25:15 AM,01/01/2016 12:59:18 AM,N,1,-73.944313049316406,40.714511871337891,-73.907524108886719,40.672019958496094,1,4.05,22,0.5,0.5,4.66,0,,0.3,27.96,1,1,,
2,01/01/2016 12:49:29 AM,01/01/2016 12:59:07 AM,N,1,-73.881477355957031,40.840763092041016,-73.905227661132813,40.851127624511719,1,1.73,8.5,0.5,0.5,0,0,,0.3,9.8,2,1,,
2,01/01/2016 12:42:13 AM,01/01/2016 12:59:02 AM,N,1,-73.959030151367188,40.728702545166016,-73.999290466308594,40.675502777099609,2,7.2,21.5,0.5,0.5,5.7,0,,0.3,28.5,1,1,,
2,01/01/2016 12:47:02 AM,01/01/2016 12:59:19 AM,N,1,-73.958686828613281,40.709930419921875,-73.984443664550781,40.731212615966797,1,2.75,12,0.5,0.5,3.32,0,,0.3,16.62,1,1,,
